8,6,ggg,0,jab
8,6,ggg,0,rear upper
8,6,ggg,0,jab
12,6,ggg,0,jab
13,6,ggg,1,cross
15,6,ggg,0,jab
15,6,ggg,0,cross
20,6,ggg,0,body jab
20,6,ggg,0,cross
21,6,ggg,1,cross
23,6,ggg,0,jab
24,6,ggg,1,cross
24,6,ggg,0,lead upper
26,6,ggg,0,cross
27,6,ggg,0,cross
33,6,ggg,1,lead hook
37,6,ggg,1,jab
42,6,ggg,0,cross
44,6,ggg,0,jab
48,6,ggg,0,jab
55,6,ggg,1,jab
60,6,ggg,0,jab
60,6,ggg,0,rear upper
68,6,ggg,0,lead hook
72,6,ggg,1,jab
73,6,ggg,0,jab
83,6,ggg,0,jab
85,6,ggg,0,jab
89,6,ggg,0,jab
89,6,ggg,0,cross
92,6,ggg,0,cross
97,6,ggg,0,jab
109,6,ggg,0,jab
109,6,ggg,0,cross
111,6,ggg,0,jab
112,6,ggg,0,rear hook
116,6,ggg,0,jab
119,6,ggg,0,jab
120,6,ggg,0,jab
121,6,ggg,0,jab
122,6,ggg,0,lead hook
122,6,ggg,0,rear hook
123,6,ggg,0,lead hook
124,6,ggg,1,jab
124,6,ggg,0,jab
126,6,ggg,0,body rear hook
132,6,ggg,1,jab
134,6,ggg,1,body jab
134,6,ggg,1,lead upper
137,6,ggg,1,jab
142,6,ggg,0,jab
142,6,ggg,0,cross
143,6,ggg,0,jab
144,6,ggg,0,cross
154,6,ggg,0,jab
155,6,ggg,0,cross
156,6,ggg,0,lead hook
160,6,ggg,0,jab
164,6,ggg,0,jab
164,6,ggg,0,cross
165,6,ggg,0,lead hook
170,6,ggg,0,jab
171,6,ggg,0,lead hook
171,6,ggg,0,cross
177,6,ggg,1,jab
177,6,ggg,0,cross